date,symbol,QSpreadPct_TW_m
20160810,SPY,4.59446E-05
20160811,SPY,4.57408E-05
20160812,SPY,4.57964E-05
20160815,SPY,4.55944E-05
20160816,SPY,4.57975E-05
20160817,SPY,4.60312E-05
20160818,SPY,4.57493E-05
20160819,SPY,4.57958E-05
20160822,SPY,4.57957E-05
20160823,SPY,4.56128E-05
20160824,SPY,0.000045793
20160825,SPY,4.59347E-05
20160826,SPY,4.61345E-05
20160829,SPY,4.58054E-05
20160830,SPY,4.59043E-05
20160831,SPY,4.61573E-05
20160901,SPY,4.61325E-05
20160902,SPY,4.58598E-05
20160906,SPY,4.57566E-05
20160907,SPY,4.57087E-05
20160908,SPY,4.57557E-05
20160909,SPY,4.64596E-05
20160912,SPY,4.65603E-05
20160913,SPY,0.000046955
20160914,SPY,4.68702E-05
20160915,SPY,4.65923E-05
20160916,SPY,4.69283E-05
20160919,SPY,4.67252E-05
20160920,SPY,4.67462E-05
20160921,SPY,0.000047932
20160922,SPY,4.60513E-05
20160923,SPY,4.62056E-05
20160926,SPY,4.66169E-05
20160927,SPY,4.64995E-05
20160928,SPY,4.63885E-05
20160929,SPY,4.63804E-05
20160930,SPY,4.62586E-05
20161003,SPY,4.64192E-05
20161004,SPY,4.65189E-05
20161005,SPY,4.63547E-05
20161006,SPY,4.63985E-05
20161007,SPY,4.65039E-05
20161010,SPY,4.62224E-05
20161011,SPY,4.67781E-05
20161012,SPY,4.69169E-05
20161013,SPY,4.70681E-05
20161014,SPY,4.68029E-05
20161017,SPY,4.70324E-05
20161018,SPY,4.67526E-05
20161019,SPY,0.000046666
20161020,SPY,0.000046761
20161021,SPY,4.68258E-05
20161024,SPY,4.65407E-05
20161025,SPY,4.66566E-05
20161026,SPY,4.67857E-05
20161027,SPY,4.68196E-05
20161028,SPY,4.70131E-05
20161031,SPY,4.70526E-05
20161101,SPY,4.73529E-05
20161102,SPY,4.80707E-05
20161103,SPY,4.77421E-05
20161104,SPY,4.77804E-05
20161107,SPY,4.70664E-05
20161108,SPY,4.67728E-05
20161109,SPY,4.65716E-05
20161110,SPY,0.000046198
20161111,SPY,4.63368E-05
20161114,SPY,0.000046225
20161115,SPY,4.59977E-05
20161116,SPY,4.59277E-05
20161117,SPY,4.57337E-05
20161118,SPY,4.57508E-05
20161121,SPY,4.55213E-05
20161122,SPY,4.54119E-05
20161123,SPY,4.54204E-05
20161125,SPY,7.78856E-05
20161128,SPY,4.52517E-05
20161129,SPY,0.000045251
20161130,SPY,4.52421E-05
20161201,SPY,4.55836E-05
20161202,SPY,4.55215E-05
20161205,SPY,4.53546E-05
20161206,SPY,4.52299E-05
20161207,SPY,4.48856E-05
20161208,SPY,4.44511E-05
20161209,SPY,4.42686E-05
20161212,SPY,4.42159E-05
20161213,SPY,4.39199E-05
20161214,SPY,4.49797E-05
20161215,SPY,4.40473E-05
20161216,SPY,4.44024E-05
20161219,SPY,4.43358E-05
20161220,SPY,4.42086E-05
20161221,SPY,4.42278E-05
20161222,SPY,4.43987E-05
20161223,SPY,4.43578E-05
20161227,SPY,4.41689E-05
20161228,SPY,0.000044475
20161229,SPY,4.45916E-05
20161230,SPY,4.47762E-05
20170103,SPY,0.000044549
20170104,SPY,4.42009E-05
20170105,SPY,4.42869E-05
20170106,SPY,4.40631E-05
20170109,SPY,4.41075E-05
20170110,SPY,4.40943E-05
20170111,SPY,4.43549E-05
20170112,SPY,4.42659E-05
20170113,SPY,4.40437E-05
20170117,SPY,0.000044181
20170118,SPY,0.00004418
20170119,SPY,4.42511E-05
20170120,SPY,0.000044135
20170123,SPY,4.42788E-05
20170124,SPY,4.40192E-05
20170125,SPY,0.000043661
20170126,SPY,4.36117E-05
20170127,SPY,4.36775E-05
20170130,SPY,4.41122E-05
20170131,SPY,4.41482E-05
20170201,SPY,4.44759E-05
20170202,SPY,4.39639E-05
20170203,SPY,4.37176E-05
20170206,SPY,4.36881E-05
20170207,SPY,4.36423E-05
20170208,SPY,4.36704E-05
20170209,SPY,4.33834E-05
20170210,SPY,4.32254E-05
20170213,SPY,4.29918E-05
20170214,SPY,4.29234E-05
20170215,SPY,4.26965E-05
20170216,SPY,4.26587E-05
20170217,SPY,4.26671E-05
20170221,SPY,4.23349E-05
20170222,SPY,4.23987E-05
20170223,SPY,4.23185E-05
20170224,SPY,4.23763E-05
20170227,SPY,4.22141E-05
20170228,SPY,4.22853E-05
20170301,SPY,4.17735E-05
20170302,SPY,4.18667E-05
20170303,SPY,4.20236E-05
20170306,SPY,4.21423E-05
20170307,SPY,4.21473E-05
20170308,SPY,4.21719E-05
20170309,SPY,4.22513E-05
20170310,SPY,4.21423E-05
20170313,SPY,0.000042105
20170314,SPY,4.22479E-05
20170315,SPY,0.000043089
20170316,SPY,4.19358E-05
20170317,SPY,4.21104E-05
20170320,SPY,4.22123E-05
20170321,SPY,4.26098E-05
20170322,SPY,0.000042814
20170323,SPY,4.26603E-05
20170324,SPY,4.29361E-05
20170327,SPY,4.30879E-05
20170328,SPY,4.27166E-05
20170329,SPY,4.26343E-05
20170330,SPY,4.23873E-05
20170331,SPY,0.000042482
20170403,SPY,4.27146E-05
20170404,SPY,4.25821E-05
20170405,SPY,0.000042536
20170406,SPY,4.26316E-05
20170407,SPY,4.26231E-05
20170410,SPY,4.24935E-05
20170411,SPY,4.28379E-05
20170412,SPY,4.28458E-05
20170413,SPY,0.000042864
20170417,SPY,4.28175E-05
20170418,SPY,4.28433E-05
20170419,SPY,4.27848E-05
20170420,SPY,0.000042593
20170421,SPY,4.26445E-05
20170424,SPY,4.22141E-05
20170425,SPY,4.19504E-05
20170426,SPY,4.19453E-05
20170427,SPY,4.19675E-05
20170428,SPY,4.20422E-05
20170501,SPY,4.20213E-05
20170502,SPY,4.19223E-05
20170503,SPY,4.24124E-05
20170504,SPY,4.19685E-05
20170505,SPY,4.18466E-05
20170508,SPY,4.17628E-05
20170509,SPY,4.17179E-05
20170510,SPY,4.17532E-05
20170511,SPY,4.18704E-05
20170512,SPY,4.18631E-05
20170515,SPY,4.16563E-05
20170516,SPY,4.16654E-05
20170517,SPY,4.22262E-05
20170518,SPY,4.26386E-05
20170519,SPY,4.19527E-05
20170522,SPY,4.18008E-05
20170523,SPY,4.16806E-05
20170524,SPY,4.17093E-05
20170525,SPY,4.13987E-05
20170526,SPY,4.13776E-05
20170530,SPY,4.14024E-05
20170531,SPY,4.15344E-05
20170601,SPY,4.12744E-05
20170602,SPY,4.10153E-05
20170605,SPY,4.09982E-05
20170606,SPY,4.10606E-05
20170607,SPY,4.10962E-05
20170608,SPY,4.10436E-05
20170609,SPY,4.10128E-05
20170612,SPY,4.11956E-05
20170613,SPY,4.09587E-05
20170614,SPY,4.17936E-05
20170615,SPY,4.11336E-05
20170616,SPY,4.13004E-05
20170619,SPY,4.09532E-05
20170620,SPY,4.10455E-05
20170621,SPY,4.11894E-05
20170622,SPY,4.11266E-05
20170623,SPY,4.11404E-05
20170626,SPY,4.10544E-05
20170627,SPY,4.12265E-05
20170628,SPY,4.11183E-05
20170629,SPY,4.15808E-05
20170630,SPY,4.13847E-05
20170703,SPY,7.49021E-05
20170705,SPY,4.13474E-05
20170706,SPY,4.15699E-05
20170707,SPY,4.14231E-05
20170710,SPY,4.12899E-05
20170711,SPY,4.14074E-05
20170712,SPY,4.10437E-05
20170713,SPY,4.09721E-05
20170714,SPY,4.08431E-05
20170717,SPY,4.07265E-05
20170718,SPY,4.07942E-05
20170719,SPY,4.05923E-05
20170720,SPY,4.05092E-05
20170721,SPY,4.05783E-05
20170724,SPY,4.05952E-05
20170725,SPY,4.04045E-05
20170726,SPY,4.08274E-05
20170727,SPY,0.000040936
20170728,SPY,4.06077E-05
20170731,SPY,4.05324E-05
20170801,SPY,0.00004052
20170802,SPY,4.05483E-05
20170803,SPY,4.04969E-05
20170804,SPY,4.04537E-05
20170807,SPY,4.03967E-05
20170808,SPY,4.03765E-05
20170809,SPY,4.05701E-05
20170810,SPY,4.09253E-05
20170811,SPY,4.10069E-05
20170814,SPY,4.06053E-05
20170815,SPY,4.06095E-05
20170816,SPY,4.06618E-05
20170817,SPY,4.11891E-05
20170818,SPY,4.12711E-05
20170821,SPY,4.12959E-05
20170822,SPY,4.08918E-05
20170823,SPY,4.10665E-05
20170824,SPY,4.11039E-05
20170825,SPY,4.09193E-05
20170828,SPY,4.09528E-05
20170829,SPY,4.10217E-05
20170830,SPY,4.07804E-05
20170831,SPY,4.05291E-05
20170901,SPY,4.03693E-05
20170905,SPY,0.000040828
20170906,SPY,4.06411E-05
20170907,SPY,0.000040631
20170908,SPY,4.06187E-05
20170911,SPY,4.02012E-05
20170912,SPY,4.01006E-05
20170913,SPY,4.00675E-05
20170914,SPY,4.00272E-05
20170915,SPY,0.00004021
20170918,SPY,0.000040097
20170919,SPY,4.01074E-05
20170920,SPY,4.04677E-05
20170921,SPY,4.02202E-05
20170922,SPY,4.02011E-05
20170925,SPY,4.08311E-05
20170926,SPY,4.02749E-05
20170927,SPY,4.01623E-05
20170928,SPY,4.02483E-05
20170929,SPY,3.99457E-05
20171002,SPY,3.98206E-05
20171003,SPY,3.96675E-05
20171004,SPY,3.97047E-05
20171005,SPY,3.93876E-05
20171006,SPY,3.93956E-05
20171009,SPY,3.93968E-05
20171010,SPY,3.93542E-05
20171011,SPY,3.93106E-05
20171012,SPY,3.92963E-05
20171013,SPY,3.92865E-05
20171016,SPY,3.92793E-05
20171017,SPY,3.92623E-05
20171018,SPY,3.92002E-05
20171019,SPY,0.000039271
20171020,SPY,3.89696E-05
20171023,SPY,3.90129E-05
20171024,SPY,3.90149E-05
20171025,SPY,3.93626E-05
20171026,SPY,0.000039334
20171027,SPY,3.89176E-05
20171030,SPY,3.89563E-05
20171031,SPY,3.89332E-05
20171101,SPY,3.92043E-05
20171102,SPY,3.89678E-05
20171103,SPY,3.87969E-05
20171106,SPY,3.86646E-05
20171107,SPY,3.87409E-05
20171108,SPY,3.86916E-05
20171109,SPY,3.89946E-05
20171110,SPY,3.88911E-05
20171113,SPY,3.87783E-05
20171114,SPY,3.90188E-05
20171115,SPY,0.000039115
20171116,SPY,3.87316E-05
20171117,SPY,3.87817E-05
20171120,SPY,3.87564E-05
20171121,SPY,3.85375E-05
20171122,SPY,3.86013E-05
20171124,SPY,5.70288E-05
20171127,SPY,0.000038454
20171128,SPY,3.82694E-05
20171129,SPY,3.82615E-05
20171130,SPY,3.79495E-05
20171201,SPY,3.98972E-05
20171204,SPY,3.78322E-05
20171205,SPY,3.81148E-05
20171206,SPY,3.81886E-05
20171207,SPY,0.000037999
20171208,SPY,3.77707E-05
20171211,SPY,3.76789E-05
20171212,SPY,3.76011E-05
20171213,SPY,3.80803E-05
20171214,SPY,3.76188E-05
20171215,SPY,3.77403E-05
20171218,SPY,3.73411E-05
20171219,SPY,3.75228E-05
20171220,SPY,3.77189E-05
20171221,SPY,3.73979E-05
20171222,SPY,3.75208E-05
20171226,SPY,3.76299E-05
20171227,SPY,3.74527E-05
20171228,SPY,3.74794E-05
20171229,SPY,0.000037503
20180102,SPY,3.75078E-05
20180103,SPY,3.73826E-05
20180104,SPY,3.69642E-05
20180105,SPY,3.68653E-05
20180108,SPY,3.67742E-05
20180109,SPY,3.66156E-05
20180110,SPY,0.000036764
20180111,SPY,0.000036489
20180112,SPY,3.63139E-05
20180116,SPY,3.61557E-05
20180117,SPY,0.000036779
20180118,SPY,3.61779E-05
20180119,SPY,0.000036417
20180122,SPY,3.61958E-05
20180123,SPY,3.58019E-05
20180124,SPY,3.67023E-05
20180125,SPY,3.64511E-05
20180126,SPY,3.55933E-05
20180129,SPY,3.62461E-05
20180130,SPY,3.75096E-05
20180131,SPY,3.78329E-05
20180201,SPY,3.76727E-05
20180202,SPY,4.14412E-05
20180205,SPY,4.93605E-05
20180206,SPY,7.73174E-05
20180207,SPY,5.48478E-05
20180208,SPY,0.000069586
20180209,SPY,7.34755E-05
20180212,SPY,5.33234E-05
20180213,SPY,4.67643E-05
20180214,SPY,5.92339E-05
20180215,SPY,4.48173E-05
20180216,SPY,4.25422E-05
20180220,SPY,3.99701E-05
20180221,SPY,5.10014E-05
20180222,SPY,4.95828E-05
20180223,SPY,4.45074E-05
20180226,SPY,4.08003E-05
20180227,SPY,4.90952E-05
20180228,SPY,4.48318E-05
20180301,SPY,0.000062075
20180302,SPY,5.14896E-05
20180305,SPY,4.66543E-05
20180306,SPY,4.72992E-05
20180307,SPY,5.29055E-05
20180308,SPY,0.000044474
20180309,SPY,4.25571E-05
20180312,SPY,4.16021E-05
20180313,SPY,4.78384E-05
20180314,SPY,0.000039529
20180315,SPY,3.93627E-05
20180316,SPY,3.88806E-05
20180319,SPY,4.87502E-05
20180320,SPY,4.44204E-05
20180321,SPY,4.99165E-05
20180322,SPY,5.45127E-05
20180323,SPY,4.93642E-05
20180326,SPY,4.45941E-05
20180327,SPY,4.75354E-05
20180328,SPY,5.62188E-05
20180329,SPY,4.77738E-05
20180402,SPY,6.77503E-05
20180403,SPY,5.15282E-05
20180404,SPY,6.21436E-05
20180405,SPY,0.000042198
20180406,SPY,0.000051282
20180409,SPY,4.57538E-05
20180410,SPY,4.83169E-05
20180411,SPY,4.60762E-05
20180412,SPY,4.58921E-05
20180413,SPY,4.82105E-05
20180416,SPY,4.35431E-05
20180417,SPY,4.18942E-05
20180418,SPY,4.03079E-05
20180419,SPY,4.21644E-05
20180420,SPY,4.64203E-05
20180423,SPY,0.000042413
20180424,SPY,4.85103E-05
20180425,SPY,0.000051052
20180426,SPY,0.000042594
20180427,SPY,4.56584E-05
20180430,SPY,4.40463E-05
20180501,SPY,4.36235E-05
20180502,SPY,4.26308E-05
20180503,SPY,4.43622E-05
20180504,SPY,3.93198E-05
20180507,SPY,4.06346E-05
20180508,SPY,4.38437E-05
20180509,SPY,0.000040008
20180510,SPY,0.000039478
20180511,SPY,4.12028E-05
20180514,SPY,3.94799E-05
20180515,SPY,0.00004386
20180516,SPY,4.02026E-05
20180517,SPY,3.97252E-05
20180518,SPY,3.90664E-05
20180521,SPY,0.000037964
20180522,SPY,3.78657E-05
20180523,SPY,3.92311E-05
20180524,SPY,3.96077E-05
20180525,SPY,3.99599E-05
20180529,SPY,4.09878E-05
20180530,SPY,0.000038435
20180531,SPY,0.000039472
20180601,SPY,0.000038105
20180604,SPY,3.74794E-05
20180605,SPY,3.72653E-05
20180606,SPY,3.67667E-05
20180607,SPY,3.70895E-05
20180608,SPY,3.67473E-05
20180611,SPY,3.63032E-05
20180612,SPY,3.63699E-05
20180613,SPY,3.67486E-05
20180614,SPY,3.61333E-05
20180615,SPY,0.000036603
20180618,SPY,3.67466E-05
20180619,SPY,3.66732E-05
20180620,SPY,3.64447E-05
20180621,SPY,3.66697E-05
20180622,SPY,3.64933E-05
20180625,SPY,0.000037879
20180626,SPY,3.70765E-05
20180627,SPY,3.77537E-05
20180628,SPY,3.81021E-05
20180629,SPY,3.72185E-05
20180702,SPY,3.77035E-05
20180703,SPY,7.99863E-05
20180705,SPY,0.000037573
20180706,SPY,0.000036859
20180709,SPY,3.62838E-05
20180710,SPY,3.62058E-05
20180711,SPY,3.64239E-05
20180712,SPY,3.63292E-05
20180713,SPY,3.61771E-05
20180716,SPY,3.61264E-05
20180717,SPY,3.60189E-05
20180718,SPY,3.58716E-05
20180719,SPY,0.000036058
20180720,SPY,3.59157E-05
20180723,SPY,3.59181E-05
20180724,SPY,3.57953E-05
20180725,SPY,3.57209E-05
20180726,SPY,3.55005E-05
20180727,SPY,3.59256E-05
20180730,SPY,3.61463E-05
20180731,SPY,3.61673E-05
20180801,SPY,3.64885E-05
20180802,SPY,3.60852E-05
20180803,SPY,3.56142E-05
20180806,SPY,3.52904E-05
20180807,SPY,3.51362E-05
20180808,SPY,3.51976E-05
20180809,SPY,3.51798E-05
20180810,SPY,3.54667E-05
20180813,SPY,3.55663E-05
20180814,SPY,3.54893E-05
20180815,SPY,3.59881E-05
20180816,SPY,3.53126E-05
20180817,SPY,3.53653E-05
20180820,SPY,3.51938E-05
20180821,SPY,3.49798E-05
20180822,SPY,3.51037E-05
20180823,SPY,3.52006E-05
20180824,SPY,3.49131E-05
20180827,SPY,3.46171E-05
20180828,SPY,3.46195E-05
20180829,SPY,3.44728E-05
20180830,SPY,3.44947E-05
20180831,SPY,3.47022E-05
20180904,SPY,3.47472E-05
20180905,SPY,3.49396E-05
20180906,SPY,3.50772E-05
20180907,SPY,3.49314E-05
20180910,SPY,3.47976E-05
20180911,SPY,3.47523E-05
20180912,SPY,0.000034989
20180913,SPY,3.45398E-05
20180914,SPY,3.45726E-05
20180917,SPY,3.45638E-05
20180918,SPY,3.44624E-05
20180919,SPY,3.43957E-05
20180920,SPY,3.41455E-05
20180921,SPY,3.42507E-05
20180924,SPY,3.44556E-05
20180925,SPY,3.44088E-05
20180926,SPY,3.44958E-05
20180927,SPY,3.44346E-05
20180928,SPY,3.44482E-05
20181001,SPY,3.42713E-05
20181002,SPY,3.43582E-05
20181003,SPY,3.42763E-05
20181004,SPY,0.000034723
20181005,SPY,3.48952E-05
20181008,SPY,3.50079E-05
20181009,SPY,3.50277E-05
20181010,SPY,3.62321E-05
20181011,SPY,0.000043622
20181012,SPY,4.00374E-05
20181015,SPY,3.75982E-05
20181016,SPY,3.65307E-05
20181017,SPY,3.75461E-05
20181018,SPY,3.82836E-05
20181019,SPY,3.80784E-05
20181022,SPY,3.89167E-05
20181023,SPY,4.07254E-05
20181024,SPY,4.11968E-05
20181025,SPY,4.00843E-05
20181026,SPY,4.51437E-05
20181029,SPY,4.33519E-05
20181030,SPY,4.37988E-05
20181031,SPY,4.17389E-05
20181101,SPY,4.10948E-05
20181102,SPY,4.38087E-05
20181105,SPY,4.09243E-05
20181106,SPY,4.00334E-05
20181107,SPY,3.83974E-05
20181108,SPY,0.000038958
20181109,SPY,3.93212E-05
20181112,SPY,4.07724E-05
20181113,SPY,4.22088E-05
20181114,SPY,0.00004335
20181115,SPY,4.65225E-05
20181116,SPY,0.000043804
20181119,SPY,4.19305E-05
20181120,SPY,0.000044511
20181121,SPY,4.06454E-05
20181123,SPY,0.000125721
20181126,SPY,4.02898E-05
20181127,SPY,4.13256E-05
20181128,SPY,4.02855E-05
20181129,SPY,3.97178E-05
20181130,SPY,3.83271E-05
20181203,SPY,3.86767E-05
20181204,SPY,4.06171E-05
20181206,SPY,4.09156E-05
20181207,SPY,4.22461E-05
20181210,SPY,4.14568E-05
20181211,SPY,4.06378E-05
20181212,SPY,3.96687E-05
20181213,SPY,4.06558E-05
20181214,SPY,4.06112E-05
20181217,SPY,4.15941E-05
20181218,SPY,4.15511E-05
20181219,SPY,4.38789E-05
20181220,SPY,4.56163E-05
20181221,SPY,4.63084E-05
20181224,SPY,0.00011971
20181226,SPY,4.70862E-05
20181227,SPY,0.000046635
20181228,SPY,4.54768E-05
20181231,SPY,4.30864E-05
20190102,SPY,4.34907E-05
20190103,SPY,4.56263E-05
20190104,SPY,4.39286E-05
20190107,SPY,4.15823E-05
20190108,SPY,4.17598E-05
20190109,SPY,4.20118E-05
20190110,SPY,4.19027E-05
20190111,SPY,0.00004084
20190114,SPY,4.13312E-05
20190115,SPY,4.13937E-05
20190116,SPY,4.04901E-05
20190117,SPY,4.10269E-05
20190118,SPY,0.000040687
20190122,SPY,4.14218E-05
20190123,SPY,4.18141E-05
20190124,SPY,4.23452E-05
20190125,SPY,4.04955E-05
20190128,SPY,3.97574E-05
20190129,SPY,4.08518E-05
20190130,SPY,4.06313E-05
20190131,SPY,3.93576E-05
20190201,SPY,4.01193E-05
20190204,SPY,3.81672E-05
20190205,SPY,3.80916E-05
20190206,SPY,3.91325E-05
20190207,SPY,3.83463E-05
20190208,SPY,3.85861E-05
20190211,SPY,3.81608E-05
20190212,SPY,3.71837E-05
20190213,SPY,3.67826E-05
20190214,SPY,3.80832E-05
20190215,SPY,3.66817E-05
20190219,SPY,3.64174E-05
20190220,SPY,3.67581E-05
20190221,SPY,3.74897E-05
20190222,SPY,3.62346E-05
20190225,SPY,3.60144E-05
20190226,SPY,3.60535E-05
20190227,SPY,3.63865E-05
20190228,SPY,3.63666E-05
20190301,SPY,3.59373E-05
20190304,SPY,3.73673E-05
20190305,SPY,3.64785E-05
20190306,SPY,3.66746E-05
20190307,SPY,3.96041E-05
20190308,SPY,3.93986E-05
20190311,SPY,3.66921E-05
20190312,SPY,3.74607E-05
20190313,SPY,3.65117E-05
20190314,SPY,3.65059E-05
20190315,SPY,3.61388E-05
20190318,SPY,3.62374E-05
20190319,SPY,3.71001E-05
20190320,SPY,3.79073E-05
20190321,SPY,0.000037293
20190322,SPY,3.91844E-05
20190325,SPY,3.92799E-05
20190326,SPY,3.80941E-05
20190327,SPY,0.000039681
20190328,SPY,3.86347E-05
20190329,SPY,3.77846E-05
20190401,SPY,3.60418E-05
20190402,SPY,3.59724E-05
20190403,SPY,3.65556E-05
20190404,SPY,3.64743E-05
20190405,SPY,3.55884E-05
20190408,SPY,3.53782E-05
20190409,SPY,3.54192E-05
20190410,SPY,3.54025E-05
20190411,SPY,3.56935E-05
20190412,SPY,3.54612E-05
20190415,SPY,3.52335E-05
20190416,SPY,3.51895E-05
20190417,SPY,3.65655E-05
20190418,SPY,3.64682E-05
20190422,SPY,3.60876E-05
20190423,SPY,3.51719E-05
20190424,SPY,0.000035677
20190425,SPY,3.63079E-05
20190426,SPY,3.66044E-05
20190429,SPY,0.000035208
20190430,SPY,3.63359E-05
20190501,SPY,3.81602E-05
20190502,SPY,3.78981E-05
20190503,SPY,3.54186E-05
20190506,SPY,3.60223E-05
20190507,SPY,4.15655E-05
20190508,SPY,4.41115E-05
20190509,SPY,4.53497E-05
20190510,SPY,4.46501E-05
20190513,SPY,4.46804E-05
20190514,SPY,3.89006E-05
20190515,SPY,4.17636E-05
20190516,SPY,3.81901E-05
20190517,SPY,4.11242E-05
20190520,SPY,4.08757E-05
20190521,SPY,3.76447E-05
20190522,SPY,3.95836E-05
20190523,SPY,4.08548E-05
20190524,SPY,3.75343E-05
20190528,SPY,3.82514E-05
20190529,SPY,4.16259E-05
20190530,SPY,4.13661E-05
20190531,SPY,3.94315E-05
20190603,SPY,4.69859E-05
20190604,SPY,3.91349E-05
20190605,SPY,4.11084E-05
20190606,SPY,3.82087E-05
20190607,SPY,3.76334E-05
20190610,SPY,3.59355E-05
20190611,SPY,0.000037465
20190612,SPY,3.79985E-05
20190613,SPY,3.65062E-05
20190614,SPY,3.64063E-05
20190617,SPY,3.52078E-05
20190618,SPY,3.57791E-05
20190619,SPY,3.80127E-05
20190620,SPY,3.63302E-05
20190621,SPY,3.53531E-05
20190624,SPY,3.50358E-05
20190625,SPY,0.000035333
20190626,SPY,3.61966E-05
20190627,SPY,0.000036676
20190628,SPY,3.51016E-05
20190701,SPY,3.46047E-05
20190702,SPY,3.50948E-05
20190703,SPY,5.60799E-05
20190705,SPY,3.53133E-05
20190708,SPY,3.48119E-05
20190709,SPY,3.45231E-05
20190710,SPY,3.59764E-05
20190711,SPY,3.49102E-05
20190712,SPY,3.40667E-05
20190715,SPY,3.43295E-05
20190716,SPY,3.49475E-05
20190717,SPY,3.50489E-05
20190718,SPY,3.54049E-05
20190719,SPY,3.66615E-05
20190722,SPY,0.000035372
20190723,SPY,3.43631E-05
20190724,SPY,3.44729E-05
20190725,SPY,3.63123E-05
20190726,SPY,3.42453E-05
20190729,SPY,3.40702E-05
20190730,SPY,3.47838E-05
20190731,SPY,3.83679E-05
20190801,SPY,3.94504E-05
20190802,SPY,4.36007E-05
20190805,SPY,4.49476E-05
20190806,SPY,4.22944E-05
20190807,SPY,0.000046799
20190808,SPY,3.74417E-05
20190809,SPY,0.000040668
20190812,SPY,0.000042404
20190813,SPY,4.66427E-05
20190814,SPY,4.77233E-05
20190815,SPY,0.000047816
20190816,SPY,3.91989E-05
20190819,SPY,3.68786E-05
20190820,SPY,4.52855E-05
20190821,SPY,4.09667E-05
20190822,SPY,4.08684E-05
20190823,SPY,4.93618E-05
20190826,SPY,4.39863E-05
20190827,SPY,4.33972E-05
20190828,SPY,4.07549E-05
20190829,SPY,3.82045E-05
20190830,SPY,3.91286E-05
20190903,SPY,4.12707E-05
20190904,SPY,3.72889E-05
20190905,SPY,3.61215E-05
20190906,SPY,3.64267E-05
20190909,SPY,3.61016E-05
20190910,SPY,3.77543E-05
20190911,SPY,3.61046E-05
20190912,SPY,3.85522E-05
20190913,SPY,3.88503E-05
20190916,SPY,3.75763E-05
20190917,SPY,3.47558E-05
20190918,SPY,3.64721E-05
20190919,SPY,3.53319E-05
20190920,SPY,3.57235E-05
20190923,SPY,3.48218E-05
20190924,SPY,3.75086E-05
20190925,SPY,3.70843E-05
20190926,SPY,3.71806E-05
20190927,SPY,3.77873E-05
20190930,SPY,3.60554E-05
20191001,SPY,3.90822E-05
20191002,SPY,3.90116E-05
20191003,SPY,4.21806E-05
20191004,SPY,3.81284E-05
20191007,SPY,3.76566E-05
20191008,SPY,4.32063E-05
20191009,SPY,3.98707E-05
20191010,SPY,4.09261E-05
20191011,SPY,4.28495E-05
20191014,SPY,3.79591E-05
20191015,SPY,3.68254E-05
20191016,SPY,0.000036904
20191017,SPY,0.000035643
20191018,SPY,3.70189E-05
20191021,SPY,3.53577E-05
20191022,SPY,3.58924E-05
20191023,SPY,3.63801E-05
20191024,SPY,3.64773E-05
20191025,SPY,3.48461E-05
20191028,SPY,3.43312E-05
20191029,SPY,3.45695E-05
20191030,SPY,3.65666E-05
20191031,SPY,3.51932E-05
20191101,SPY,3.35671E-05
20191104,SPY,3.34838E-05
20191105,SPY,3.53169E-05
20191106,SPY,3.53178E-05
20191107,SPY,3.56562E-05
20191108,SPY,3.49517E-05
20191111,SPY,3.36762E-05
20191112,SPY,3.35129E-05
20191113,SPY,3.42389E-05
20191114,SPY,3.37722E-05
20191115,SPY,3.33002E-05
20191118,SPY,3.27736E-05
20191119,SPY,3.29831E-05
20191120,SPY,3.28196E-05
20191121,SPY,3.33803E-05
20191122,SPY,3.30402E-05
20191125,SPY,3.28221E-05
20191126,SPY,3.33849E-05
20191127,SPY,3.42093E-05
20191129,SPY,8.54263E-05
20191202,SPY,3.49695E-05
20191203,SPY,3.63128E-05
20191204,SPY,0.000034001
20191205,SPY,3.51401E-05
20191206,SPY,3.26234E-05
20191209,SPY,3.32178E-05
20191210,SPY,3.38291E-05
20191211,SPY,3.37429E-05
20191212,SPY,3.41981E-05
20191213,SPY,3.53652E-05
20191216,SPY,3.23141E-05
20191217,SPY,3.29076E-05
20191218,SPY,3.28076E-05
20191219,SPY,3.20463E-05
20191220,SPY,3.20824E-05
20191223,SPY,3.17444E-05
20191224,SPY,6.35725E-05
20191226,SPY,3.18884E-05
20191227,SPY,3.36972E-05
20191230,SPY,3.31373E-05
20191231,SPY,3.31555E-05
20200102,SPY,3.22782E-05
20200103,SPY,3.35882E-05
20200106,SPY,3.35318E-05
20200107,SPY,3.45432E-05
20200108,SPY,3.43391E-05
20200109,SPY,3.33154E-05
20200110,SPY,3.33113E-05
20200113,SPY,3.34956E-05
20200115,SPY,3.38237E-05
20200116,SPY,0.000032862
20200117,SPY,0.000032082
20200121,SPY,3.35213E-05
20200122,SPY,3.43025E-05
20200123,SPY,3.53501E-05
20200124,SPY,3.56272E-05
20200127,SPY,3.66234E-05
20200128,SPY,3.54811E-05
20200129,SPY,3.56426E-05
20200130,SPY,3.75275E-05
20200131,SPY,0.000038414
20200203,SPY,3.59688E-05
20200204,SPY,0.000033556
20200205,SPY,3.44758E-05
20200206,SPY,3.28452E-05
20200207,SPY,3.36885E-05
20200210,SPY,3.41913E-05
20200211,SPY,3.55219E-05
20200212,SPY,3.38635E-05
20200213,SPY,0.000035419
20200214,SPY,0.000034186
20200218,SPY,3.46093E-05
